  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.039 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0378   0.01509   0.00186  -0.0158   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0157   0.01505   0.00168  -0.0159   1.0003   0.9997   1.0000 300.0000
   0.000   0.0689   0.01507   0.00165  -0.0160   1.0003   0.9997   1.0000 300.0000
   0.500   0.1215   0.01516   0.00177  -0.0160   1.0003   0.9997   1.0000 300.0000
   1.000   0.1730   0.01534   0.00204  -0.0161   1.0003   0.9997   1.0000 300.0000
   1.500   0.2222   0.01570   0.00257  -0.0166   1.0003   0.9997   1.0000 300.0000
   2.000   0.2645   0.01661   0.00362  -0.0181   1.0003   0.9997   1.0000 300.0000
   2.500   0.3034   0.01829   0.00532  -0.0212   1.0003   0.9997   1.0000 300.0000
   3.000   0.4711   0.02010   0.00768  -0.0452   0.8987   0.9997  15.4665 300.0000
   3.500   0.5446   0.02096   0.00847  -0.0412   0.7637   0.9997  34.0965 300.0000
   4.000   0.5743   0.02276   0.00964  -0.0294   0.6226   0.9997  53.5679 300.0000
   4.500   0.6001   0.02368   0.00922  -0.0170   0.4063   0.9997  83.7483 300.0000
   5.000   0.6368   0.02863   0.01091  -0.0113   0.1744   0.9997 116.0477 300.0000
   5.500   0.6904   0.03420   0.01560  -0.0097   0.1355   0.9997 121.5780 300.0000
   6.000   0.7421   0.04188   0.02329  -0.0090   0.1292   0.9997 122.4849 300.0000
   6.500   0.7838   0.05182   0.03352  -0.0103   0.1313   0.9997 122.1694 300.0000
   7.000   0.8078   0.06548   0.04805  -0.0168   0.1430   0.9997 120.4933 300.0000
