  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.040 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0376   0.01489   0.00184  -0.0159   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0160   0.01485   0.00166  -0.0160   1.0003   0.9997   1.0000 300.0000
   0.000   0.0692   0.01488   0.00163  -0.0160   1.0003   0.9997   1.0000 300.0000
   0.500   0.1218   0.01497   0.00175  -0.0161   1.0003   0.9997   1.0000 300.0000
   1.000   0.1734   0.01515   0.00203  -0.0162   1.0003   0.9997   1.0000 300.0000
   1.500   0.2226   0.01550   0.00256  -0.0167   1.0003   0.9997   1.0000 300.0000
   2.000   0.2647   0.01644   0.00362  -0.0182   1.0003   0.9997   1.0000 300.0000
   2.500   0.3038   0.01814   0.00533  -0.0214   1.0003   0.9997   1.0000 300.0000
   3.000   0.4794   0.01970   0.00746  -0.0456   0.8870   0.9997  17.0739 300.0000
   3.500   0.5426   0.02063   0.00823  -0.0400   0.7573   0.9997  34.9847 300.0000
   4.000   0.5727   0.02242   0.00938  -0.0287   0.6174   0.9997  54.2965 300.0000
   4.500   0.5989   0.02325   0.00882  -0.0166   0.3984   0.9997  84.8508 300.0000
   5.000   0.6367   0.02837   0.01076  -0.0114   0.1688   0.9997 116.8302 300.0000
   5.500   0.6902   0.03383   0.01513  -0.0098   0.1321   0.9997 122.0680 300.0000
   6.000   0.7424   0.04122   0.02231  -0.0088   0.1256   0.9997 123.0040 300.0000
   6.500   0.7835   0.05147   0.03338  -0.0103   0.1282   0.9997 122.6209 300.0000
   7.000   0.8098   0.06437   0.04680  -0.0156   0.1379   0.9997 121.2247 300.0000
