  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.032 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0393   0.01682   0.00204  -0.0155   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0139   0.01678   0.00184  -0.0156   1.0003   0.9997   1.0000 300.0000
   0.000   0.0667   0.01680   0.00181  -0.0156   1.0003   0.9997   1.0000 300.0000
   0.500   0.1189   0.01689   0.00192  -0.0156   1.0003   0.9997   1.0000 300.0000
   1.000   0.1700   0.01708   0.00220  -0.0157   1.0003   0.9997   1.0000 300.0000
   1.500   0.2190   0.01742   0.00272  -0.0161   1.0003   0.9997   1.0000 300.0000
   2.000   0.2626   0.01819   0.00366  -0.0170   1.0003   0.9997   1.0000 300.0000
   2.500   0.3005   0.01970   0.00521  -0.0193   1.0003   0.9997   1.0000 300.0000
   3.000   0.3371   0.02186   0.00742  -0.0229   1.0003   0.9997   1.0000 300.0000
   3.500   0.5481   0.02447   0.01097  -0.0516   0.8351   0.9997  24.2832 300.0000
   4.000   0.5905   0.02608   0.01220  -0.0379   0.6714   0.9997  46.8131 300.0000
   4.500   0.6118   0.02803   0.01313  -0.0220   0.4703   0.9997  74.9004 300.0000
   5.000   0.6404   0.03114   0.01316  -0.0112   0.2333   0.9997 107.8059 300.0000
   5.500   0.6939   0.03766   0.01876  -0.0098   0.1766   0.9997 115.7324 300.0000
   6.000   0.7419   0.04537   0.02633  -0.0097   0.1568   0.9997 118.5280 300.0000
   6.500   0.7816   0.05619   0.03752  -0.0125   0.1593   0.9997 118.1815 300.0000
   7.000   0.8037   0.07025   0.05223  -0.0207   0.1736   0.9997 116.1546 300.0000
   7.500   0.8030   0.08760   0.07053  -0.0383   0.2067   0.9997 111.5202 300.0000
