  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.038 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0380   0.01529   0.00188  -0.0158   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0155   0.01525   0.00170  -0.0159   1.0003   0.9997   1.0000 300.0000
   0.000   0.0686   0.01527   0.00167  -0.0159   1.0003   0.9997   1.0000 300.0000
   0.500   0.1212   0.01536   0.00178  -0.0160   1.0003   0.9997   1.0000 300.0000
   1.000   0.1727   0.01554   0.00206  -0.0161   1.0003   0.9997   1.0000 300.0000
   1.500   0.2218   0.01590   0.00259  -0.0166   1.0003   0.9997   1.0000 300.0000
   2.000   0.2643   0.01678   0.00362  -0.0179   1.0003   0.9997   1.0000 300.0000
   2.500   0.3031   0.01845   0.00530  -0.0209   1.0003   0.9997   1.0000 300.0000
   3.000   0.4599   0.02050   0.00787  -0.0442   0.9122   0.9997  13.5989 300.0000
   3.500   0.5465   0.02132   0.00873  -0.0424   0.7707   0.9997  33.1484 300.0000
   4.000   0.5760   0.02312   0.00990  -0.0302   0.6283   0.9997  52.7688 300.0000
   4.500   0.6014   0.02415   0.00964  -0.0174   0.4143   0.9997  82.6428 300.0000
   5.000   0.6371   0.02890   0.01118  -0.0113   0.1798   0.9997 115.2793 300.0000
   5.500   0.6904   0.03448   0.01566  -0.0097   0.1390   0.9997 121.0725 300.0000
   6.000   0.7422   0.04211   0.02326  -0.0089   0.1317   0.9997 122.1148 300.0000
   6.500   0.7830   0.05270   0.03458  -0.0108   0.1358   0.9997 121.5256 300.0000
   7.000   0.8094   0.06552   0.04779  -0.0162   0.1456   0.9997 120.1287 300.0000
