  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.035 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0387   0.01606   0.00196  -0.0156   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0147   0.01602   0.00177  -0.0157   1.0003   0.9997   1.0000 300.0000
   0.000   0.0677   0.01604   0.00174  -0.0158   1.0003   0.9997   1.0000 300.0000
   0.500   0.1200   0.01613   0.00185  -0.0158   1.0003   0.9997   1.0000 300.0000
   1.000   0.1713   0.01632   0.00213  -0.0159   1.0003   0.9997   1.0000 300.0000
   1.500   0.2204   0.01666   0.00265  -0.0163   1.0003   0.9997   1.0000 300.0000
   2.000   0.2634   0.01748   0.00363  -0.0174   1.0003   0.9997   1.0000 300.0000
   2.500   0.3017   0.01907   0.00525  -0.0201   1.0003   0.9997   1.0000 300.0000
   3.000   0.3655   0.02148   0.00781  -0.0291   0.9823   0.9997   3.7198 300.0000
   3.500   0.5520   0.02280   0.00979  -0.0473   0.7992   0.9997  29.2399 300.0000
   4.000   0.5829   0.02456   0.01101  -0.0338   0.6498   0.9997  49.8129 300.0000
   4.500   0.6065   0.02603   0.01135  -0.0195   0.4433   0.9997  78.6375 300.0000
   5.000   0.6380   0.02992   0.01197  -0.0111   0.2040   0.9997 111.9001 300.0000
   5.500   0.6921   0.03610   0.01730  -0.0096   0.1571   0.9997 118.4897 300.0000
   6.000   0.7419   0.04378   0.02490  -0.0093   0.1440   0.9997 120.3504 300.0000
   6.500   0.7829   0.05431   0.03583  -0.0113   0.1475   0.9997 119.8555 300.0000
   7.000   0.8043   0.06882   0.05124  -0.0198   0.1632   0.9997 117.6260 300.0000
