  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.032 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0392   0.01669   0.00202  -0.0155   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0141   0.01664   0.00183  -0.0156   1.0003   0.9997   1.0000 300.0000
   0.000   0.0669   0.01667   0.00180  -0.0156   1.0003   0.9997   1.0000 300.0000
   0.500   0.1191   0.01676   0.00191  -0.0157   1.0003   0.9997   1.0000 300.0000
   1.000   0.1703   0.01695   0.00219  -0.0158   1.0003   0.9997   1.0000 300.0000
   1.500   0.2193   0.01729   0.00271  -0.0161   1.0003   0.9997   1.0000 300.0000
   2.000   0.2627   0.01806   0.00365  -0.0171   1.0003   0.9997   1.0000 300.0000
   2.500   0.3007   0.01959   0.00522  -0.0194   1.0003   0.9997   1.0000 300.0000
   3.000   0.3374   0.02176   0.00744  -0.0231   1.0003   0.9997   1.0000 300.0000
   3.500   0.5501   0.02415   0.01076  -0.0510   0.8277   0.9997  25.3104 300.0000
   4.000   0.5891   0.02581   0.01200  -0.0372   0.6673   0.9997  47.3796 300.0000
   4.500   0.6109   0.02769   0.01284  -0.0216   0.4652   0.9997  75.6086 300.0000
   5.000   0.6401   0.03093   0.01299  -0.0112   0.2279   0.9997 108.5559 300.0000
   5.500   0.6935   0.03738   0.01846  -0.0097   0.1733   0.9997 116.2031 300.0000
   6.000   0.7422   0.04480   0.02552  -0.0093   0.1537   0.9997 118.9676 300.0000
   6.500   0.7811   0.05610   0.03760  -0.0126   0.1576   0.9997 118.4149 300.0000
   7.000   0.8025   0.07027   0.05244  -0.0211   0.1723   0.9997 116.3345 300.0000
   7.500   0.8038   0.08744   0.07042  -0.0380   0.2056   0.9997 111.6705 300.0000
