  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.041 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0375   0.01471   0.00182  -0.0159   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0162   0.01467   0.00164  -0.0160   1.0003   0.9997   1.0000 300.0000
   0.000   0.0694   0.01469   0.00162  -0.0161   1.0003   0.9997   1.0000 300.0000
   0.500   0.1221   0.01478   0.00173  -0.0161   1.0003   0.9997   1.0000 300.0000
   1.000   0.1737   0.01496   0.00201  -0.0162   1.0003   0.9997   1.0000 300.0000
   1.500   0.2229   0.01532   0.00254  -0.0168   1.0003   0.9997   1.0000 300.0000
   2.000   0.2649   0.01627   0.00362  -0.0184   1.0003   0.9997   1.0000 300.0000
   2.500   0.3042   0.01800   0.00535  -0.0217   1.0003   0.9997   1.0000 300.0000
   3.000   0.4834   0.01935   0.00726  -0.0454   0.8765   0.9997  18.5286 300.0000
   3.500   0.5405   0.02032   0.00801  -0.0389   0.7507   0.9997  35.8889 300.0000
   4.000   0.5713   0.02210   0.00912  -0.0280   0.6128   0.9997  54.9457 300.0000
   4.500   0.5977   0.02284   0.00844  -0.0163   0.3905   0.9997  85.9406 300.0000
   5.000   0.6367   0.02812   0.01062  -0.0115   0.1636   0.9997 117.5757 300.0000
   5.500   0.6903   0.03359   0.01512  -0.0098   0.1291   0.9997 122.4946 300.0000
   6.000   0.7422   0.04111   0.02257  -0.0090   0.1236   0.9997 123.2891 300.0000
   6.500   0.7839   0.05073   0.03250  -0.0099   0.1241   0.9997 123.2179 300.0000
   7.000   0.8094   0.06411   0.04673  -0.0157   0.1354   0.9997 121.5871 300.0000
