  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.044 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0369   0.01411   0.00175  -0.0161   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0169   0.01407   0.00159  -0.0162   1.0003   0.9997   1.0000 300.0000
   0.000   0.0702   0.01409   0.00156  -0.0162   1.0003   0.9997   1.0000 300.0000
   0.500   0.1230   0.01418   0.00168  -0.0162   1.0003   0.9997   1.0000 300.0000
   1.000   0.1748   0.01436   0.00195  -0.0164   1.0003   0.9997   1.0000 300.0000
   1.500   0.2241   0.01473   0.00250  -0.0170   1.0003   0.9997   1.0000 300.0000
   2.000   0.2657   0.01576   0.00364  -0.0189   1.0003   0.9997   1.0000 300.0000
   2.500   0.3440   0.01752   0.00553  -0.0293   0.9730   0.9997   5.0823 300.0000
   3.000   0.4896   0.01822   0.00657  -0.0436   0.8469   0.9997  22.6516 300.0000
   3.500   0.5340   0.01937   0.00735  -0.0356   0.7300   0.9997  38.7446 300.0000
   4.000   0.5670   0.02109   0.00841  -0.0261   0.5957   0.9997  57.3838 300.0000
   4.500   0.5940   0.02159   0.00730  -0.0154   0.3614   0.9997  89.9863 300.0000
   5.000   0.6356   0.02722   0.00981  -0.0118   0.1466   0.9997 119.9798 300.0000
   5.500   0.6900   0.03256   0.01415  -0.0101   0.1192   0.9997 123.9203 300.0000
   6.000   0.7421   0.03984   0.02152  -0.0090   0.1141   0.9997 124.6587 300.0000
   6.500   0.7852   0.04860   0.03024  -0.0092   0.1123   0.9997 124.9262 300.0000
   7.000   0.8110   0.06279   0.04567  -0.0149   0.1285   0.9997 122.5850 300.0000
