  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.027 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0403   0.01820   0.00218  -0.0153   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0126   0.01815   0.00197  -0.0153   1.0003   0.9997   1.0000 300.0000
   0.000   0.0651   0.01817   0.00193  -0.0154   1.0003   0.9997   1.0000 300.0000
   0.500   0.1170   0.01827   0.00204  -0.0154   1.0003   0.9997   1.0000 300.0000
   1.000   0.1679   0.01846   0.00233  -0.0154   1.0003   0.9997   1.0000 300.0000
   1.500   0.2167   0.01880   0.00284  -0.0157   1.0003   0.9997   1.0000 300.0000
   2.000   0.2608   0.01950   0.00373  -0.0164   1.0003   0.9997   1.0000 300.0000
   2.500   0.2985   0.02088   0.00518  -0.0181   1.0003   0.9997   1.0000 300.0000
   3.000   0.3347   0.02294   0.00728  -0.0213   1.0003   0.9997   1.0000 300.0000
   3.500   0.3678   0.02576   0.01021  -0.0257   1.0003   0.9997   1.0000 300.0000
   4.000   0.6039   0.02905   0.01455  -0.0469   0.7149   0.9997  40.8233 300.0000
   4.500   0.6229   0.03192   0.01661  -0.0284   0.5172   0.9997  68.3757 300.0000
   5.000   0.6478   0.03387   0.01605  -0.0131   0.2922   0.9997  99.5992 300.0000
   5.500   0.6958   0.04020   0.02103  -0.0106   0.2093   0.9997 111.1641 300.0000
   6.000   0.7436   0.04926   0.03024  -0.0118   0.1916   0.9997 113.6285 300.0000
   6.500   0.7787   0.06010   0.04128  -0.0158   0.1851   0.9997 114.5394 300.0000
   7.000   0.7992   0.07350   0.05498  -0.0242   0.1951   0.9997 113.1461 300.0000
   7.500   0.7993   0.08925   0.07141  -0.0399   0.2222   0.9997 109.3560 300.0000
