  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.045 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0368   0.01395   0.00174  -0.0161   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0171   0.01391   0.00157  -0.0162   1.0003   0.9997   1.0000 300.0000
   0.000   0.0705   0.01394   0.00155  -0.0162   1.0003   0.9997   1.0000 300.0000
   0.500   0.1233   0.01402   0.00166  -0.0163   1.0003   0.9997   1.0000 300.0000
   1.000   0.1751   0.01420   0.00194  -0.0165   1.0003   0.9997   1.0000 300.0000
   1.500   0.2244   0.01457   0.00249  -0.0171   1.0003   0.9997   1.0000 300.0000
   2.000   0.2660   0.01563   0.00364  -0.0191   1.0003   0.9997   1.0000 300.0000
   2.500   0.3585   0.01732   0.00551  -0.0317   0.9620   0.9997   6.6595 300.0000
   3.000   0.4896   0.01794   0.00639  -0.0428   0.8397   0.9997  23.6409 300.0000
   3.500   0.5323   0.01912   0.00718  -0.0348   0.7244   0.9997  39.5179 300.0000
   4.000   0.5659   0.02082   0.00820  -0.0256   0.5919   0.9997  57.9248 300.0000
   4.500   0.5932   0.02129   0.00704  -0.0153   0.3520   0.9997  91.2916 300.0000
   5.000   0.6357   0.02698   0.00972  -0.0119   0.1420   0.9997 120.6484 300.0000
   5.500   0.6901   0.03236   0.01411  -0.0101   0.1170   0.9997 124.2412 300.0000
   6.000   0.7421   0.03936   0.02084  -0.0090   0.1110   0.9997 125.1063 300.0000
   6.500   0.7847   0.04848   0.03029  -0.0094   0.1106   0.9997 125.1682 300.0000
   7.000   0.8146   0.06153   0.04398  -0.0133   0.1252   0.9997 123.0570 300.0000
