  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.045 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0368   0.01403   0.00174  -0.0161   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0170   0.01399   0.00158  -0.0162   1.0003   0.9997   1.0000 300.0000
   0.000   0.0703   0.01402   0.00156  -0.0162   1.0003   0.9997   1.0000 300.0000
   0.500   0.1232   0.01410   0.00167  -0.0163   1.0003   0.9997   1.0000 300.0000
   1.000   0.1750   0.01428   0.00194  -0.0164   1.0003   0.9997   1.0000 300.0000
   1.500   0.2243   0.01465   0.00249  -0.0171   1.0003   0.9997   1.0000 300.0000
   2.000   0.2659   0.01570   0.00364  -0.0190   1.0003   0.9997   1.0000 300.0000
   2.500   0.3516   0.01743   0.00552  -0.0306   0.9674   0.9997   5.8917 300.0000
   3.000   0.4899   0.01807   0.00647  -0.0432   0.8434   0.9997  23.1288 300.0000
   3.500   0.5331   0.01924   0.00725  -0.0352   0.7276   0.9997  39.0825 300.0000
   4.000   0.5664   0.02096   0.00831  -0.0258   0.5936   0.9997  57.6944 300.0000
   4.500   0.5936   0.02144   0.00718  -0.0154   0.3563   0.9997  90.6950 300.0000
   5.000   0.6357   0.02711   0.00981  -0.0119   0.1442   0.9997 120.3208 300.0000
   5.500   0.6900   0.03245   0.01407  -0.0101   0.1181   0.9997 124.0853 300.0000
   6.000   0.7423   0.03944   0.02080  -0.0090   0.1120   0.9997 124.9607 300.0000
   6.500   0.7851   0.04847   0.03010  -0.0092   0.1112   0.9997 125.0794 300.0000
