  
       XFOIL         Version 6.99
  
 Calculated polar for: Airfoils2D_049_0.6F_100_-3                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.034 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000  -0.0389   0.01630   0.00198  -0.0156   1.0003   0.9997   1.0000 300.0000
  -0.500   0.0144   0.01626   0.00179  -0.0157   1.0003   0.9997   1.0000 300.0000
   0.000   0.0674   0.01628   0.00176  -0.0157   1.0003   0.9997   1.0000 300.0000
   0.500   0.1196   0.01637   0.00188  -0.0157   1.0003   0.9997   1.0000 300.0000
   1.000   0.1709   0.01656   0.00216  -0.0158   1.0003   0.9997   1.0000 300.0000
   1.500   0.2199   0.01691   0.00267  -0.0162   1.0003   0.9997   1.0000 300.0000
   2.000   0.2632   0.01770   0.00364  -0.0173   1.0003   0.9997   1.0000 300.0000
   2.500   0.3013   0.01927   0.00523  -0.0198   1.0003   0.9997   1.0000 300.0000
   3.000   0.3382   0.02148   0.00749  -0.0236   1.0003   0.9997   1.0000 300.0000
   3.500   0.5525   0.02330   0.01015  -0.0488   0.8093   0.9997  27.8459 300.0000
   4.000   0.5853   0.02503   0.01137  -0.0350   0.6567   0.9997  48.8630 300.0000
   4.500   0.6082   0.02666   0.01192  -0.0202   0.4518   0.9997  77.4567 300.0000
   5.000   0.6388   0.03031   0.01239  -0.0112   0.2129   0.9997 110.6514 300.0000
   5.500   0.6927   0.03661   0.01778  -0.0096   0.1634   0.9997 117.6039 300.0000
   6.000   0.7421   0.04414   0.02509  -0.0093   0.1476   0.9997 119.8416 300.0000
   6.500   0.7819   0.05509   0.03664  -0.0119   0.1516   0.9997 119.2769 300.0000
   7.000   0.8050   0.06911   0.05131  -0.0197   0.1663   0.9997 117.1828 300.0000
