  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.145 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1305   0.00800   0.00104  -0.0392   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1845   0.00809   0.00107  -0.0388   1.0000   1.0000   1.0000 250.0000
   0.000   0.2382   0.00822   0.00118  -0.0384   1.0000   1.0000   1.0000 250.0000
   0.500   0.2919   0.00839   0.00141  -0.0382   1.0000   1.0000   1.0000 250.0000
   1.000   0.3881   0.00846   0.00156  -0.0463   0.9241   1.0000  10.6623 250.0000
   1.500   0.4528   0.00936   0.00133  -0.0453   0.6437   1.0000  42.5471 250.0000
   2.000   0.5025   0.01044   0.00165  -0.0436   0.5384   1.0000  54.4618 250.0000
   2.500   0.5544   0.01131   0.00198  -0.0425   0.4643   1.0000  62.8446 250.0000
   3.000   0.6067   0.01211   0.00230  -0.0416   0.3971   1.0000  70.4455 250.0000
   3.500   0.6590   0.01292   0.00262  -0.0407   0.3317   1.0000  77.8822 250.0000
   4.000   0.7110   0.01380   0.00296  -0.0399   0.2634   1.0000  85.6812 250.0000
   4.500   0.7623   0.01488   0.00335  -0.0392   0.1895   1.0000  94.1897 250.0000
   5.000   0.8119   0.01682   0.00423  -0.0383   0.1028   1.0000 104.3743 250.0000
   5.500   0.8598   0.01973   0.00586  -0.0369   0.0611   1.0000 109.5167 250.0000
   6.000   0.9079   0.02334   0.00818  -0.0353   0.0466   1.0000 111.4044 250.0000
   6.500   0.9555   0.02792   0.01168  -0.0335   0.0391   1.0000 112.4222 250.0000
   7.500   1.0281   0.04347   0.02469  -0.0300   0.0347   1.0000 113.0246 250.0000
