  
       XFOIL         Version 6.99
  
 Calculated polar for: 424-35+430-20_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.257 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1392   0.00606   0.00082  -0.0408   1.0000   1.0000   1.0000 250.0000
  -0.500   0.1938   0.00614   0.00085  -0.0405   1.0000   1.0000   1.0000 250.0000
   0.000   0.2494   0.00625   0.00096  -0.0404   0.9991   1.0000   1.2773 250.0000
   0.500   0.3489   0.00620   0.00085  -0.0489   0.8971   1.0000  13.7393 250.0000
   1.000   0.3970   0.00731   0.00071  -0.0455   0.6187   1.0000  45.3737 250.0000
   1.500   0.4488   0.00810   0.00089  -0.0445   0.5192   1.0000  56.6369 250.0000
   2.000   0.5022   0.00870   0.00106  -0.0438   0.4511   1.0000  64.3290 250.0000
   2.500   0.5560   0.00926   0.00123  -0.0433   0.3909   1.0000  71.1589 250.0000
   3.000   0.6097   0.00983   0.00141  -0.0428   0.3316   1.0000  77.8952 250.0000
   3.500   0.6632   0.01048   0.00162  -0.0423   0.2705   1.0000  84.8735 250.0000
   4.000   0.7163   0.01124   0.00188  -0.0418   0.2077   1.0000  92.0919 250.0000
   4.500   0.7689   0.01219   0.00223  -0.0413   0.1412   1.0000  99.8236 250.0000
   5.000   0.8195   0.01391   0.00301  -0.0407   0.0657   1.0000 108.9243 250.0000
   5.500   0.8691   0.01611   0.00432  -0.0396   0.0385   1.0000 112.4988 250.0000
   6.000   0.9168   0.01871   0.00588  -0.0383   0.0289   1.0000 113.8787 250.0000
   6.500   0.9643   0.02184   0.00806  -0.0366   0.0239   1.0000 114.6702 250.0000
