Airfoils2D_049_0.6F_80_-3
 0.9999999     0.0000082
 0.9968767     0.0003034
 0.9906000     0.0008429
 0.9827629     0.0014251
 0.9746662     0.0019399
 0.9664607     0.0023924
 0.9582491     0.0027969
 0.9500307     0.0031747
 0.9418112     0.0035468
 0.9335911     0.0039348
 0.9253713     0.0043521
 0.9171518     0.0047951
 0.9089321     0.0052565
 0.9007119     0.0057293
 0.8924909     0.0062065
 0.8842686     0.0066812
 0.8760445     0.0071463
 0.8678182     0.0075947
 0.8595895     0.0080208
 0.8513585     0.0084246
 0.8431253     0.0088086
 0.8348899     0.0091748
 0.8266528     0.0095255
 0.8184138     0.0098629
 0.8101733     0.0101891
 0.8019311     0.0105064
 0.7936875     0.0108169
 0.7854425     0.0111230
 0.7771963     0.0114268
 0.7689488     0.0117305
 0.7607003     0.0120363
 0.7524508     0.0123465
 0.7442006     0.0126633
 0.7359510     0.0129887
 0.7277031     0.0133251
 0.7194575     0.0136716
 0.7112168     0.0140241
 0.7029830     0.0143778
 0.6947561     0.0147281
 0.6865359     0.0150705
 0.6783225     0.0154005
 0.6701149     0.0157137
 0.6619130     0.0160053
 0.6537060     0.0162753
 0.6454767     0.0165327
 0.6372443     0.0167889
 0.6290379     0.0170546
 0.6208621     0.0173411
 0.6127179     0.0176596
 0.6046051     0.0180209
 0.5965238     0.0184361
 0.5884637     0.0189133
 0.5803874     0.0194504
 0.5722841     0.0200368
 0.5641522     0.0206618
 0.5559904     0.0213141
 0.5477987     0.0219821
 0.5395838     0.0226536
 0.5313847     0.0233133
 0.5232109     0.0239494
 0.5150399     0.0245592
 0.5068628     0.0251451
 0.4986793     0.0257088
 0.4904892     0.0262518
 0.4822928     0.0267760
 0.4740901     0.0272828
 0.4658815     0.0277741
 0.4576672     0.0282514
 0.4494511     0.0287154
 0.4412360     0.0291654
 0.4330221     0.0296009
 0.4248094     0.0300214
 0.4165979     0.0304262
 0.4083877     0.0308149
 0.4001787     0.0311868
 0.3919709     0.0315414
 0.3837644     0.0318782
 0.3755592     0.0321966
 0.3673552     0.0324960
 0.3591526     0.0327760
 0.3509513     0.0330358
 0.3427515     0.0332751
 0.3345530     0.0334932
 0.3263560     0.0336896
 0.3181605     0.0338637
 0.3099666     0.0340149
 0.3017742     0.0341429
 0.2935835     0.0342470
 0.2853946     0.0343268
 0.2772074     0.0343817
 0.2690221     0.0344112
 0.2608388     0.0344148
 0.2526575     0.0343919
 0.2444783     0.0343422
 0.2363012     0.0342650
 0.2281265     0.0341598
 0.2199542     0.0340262
 0.2117844     0.0338637
 0.2036172     0.0336717
 0.1954528     0.0334498
 0.1872917     0.0331974
 0.1791373     0.0329124
 0.1709919     0.0325911
 0.1628558     0.0322289
 0.1547295     0.0318218
 0.1466136     0.0313657
 0.1385086     0.0308563
 0.1304154     0.0302895
 0.1223350     0.0296613
 0.1142726     0.0289678
 0.1062333     0.0282050
 0.0982182     0.0273686
 0.0902283     0.0264543
 0.0822648     0.0254579
 0.0743288     0.0243754
 0.0664247     0.0232030
 0.0585592     0.0219385
 0.0508206     0.0205744
 0.0433044     0.0190773
 0.0360210     0.0173996
 0.0289855     0.0155045
 0.0221602     0.0133451
 0.0156930     0.0109577
 0.0100935     0.0085757
 0.0060081     0.0066279
 0.0036419     0.0052199
 0.0021657     0.0039980
 0.0011937     0.0028649
 0.0005577     0.0018050
 0.0001851     0.0008148
 0.0000490    -0.0000998
 0.0001348    -0.0009916
 0.0004677    -0.0019208
 0.0011114    -0.0028314
 0.0021639    -0.0036631
 0.0037696    -0.0044504
 0.0062616    -0.0054054
 0.0103195    -0.0067888
 0.0159578    -0.0084492
 0.0226791    -0.0100612
 0.0299187    -0.0114596
 0.0373988    -0.0126251
 0.0450763    -0.0135986
 0.0529353    -0.0144293
 0.0609506    -0.0151735
 0.0690156    -0.0158556
 0.0770965    -0.0164773
 0.0851905    -0.0170405
 0.0932957    -0.0175478
 0.1014117    -0.0180018
 0.1095379    -0.0184051
 0.1176739    -0.0187604
 0.1258194    -0.0190704
 0.1339740    -0.0193377
 0.1421373    -0.0195651
 0.1503093    -0.0197552
 0.1584895    -0.0199109
 0.1666780    -0.0200349
 0.1748744    -0.0201300
 0.1830786    -0.0201989
 0.1912903    -0.0202446
 0.1995059    -0.0202691
 0.2077229    -0.0202734
 0.2159411    -0.0202580
 0.2241605    -0.0202235
 0.2323809    -0.0201704
 0.2406024    -0.0200994
 0.2488249    -0.0200111
 0.2570484    -0.0199060
 0.2652728    -0.0197847
 0.2734982    -0.0196478
 0.2817245    -0.0194959
 0.2899516    -0.0193295
 0.2981797    -0.0191493
 0.3064086    -0.0189559
 0.3146384    -0.0187498
 0.3228691    -0.0185316
 0.3311006    -0.0183020
 0.3393330    -0.0180614
 0.3475662    -0.0178105
 0.3558004    -0.0175500
 0.3640354    -0.0172803
 0.3722713    -0.0170021
 0.3805082    -0.0167159
 0.3887459    -0.0164224
 0.3969846    -0.0161221
 0.4052242    -0.0158157
 0.4134649    -0.0155037
 0.4217064    -0.0151867
 0.4299491    -0.0148654
 0.4381927    -0.0145402
 0.4464375    -0.0142119
 0.4546833    -0.0138810
 0.4629301    -0.0135480
 0.4711777    -0.0132137
 0.4794257    -0.0128781
 0.4876740    -0.0125415
 0.4959227    -0.0122041
 0.5041714    -0.0118661
 0.5124196    -0.0115278
 0.5206674    -0.0111892
 0.5289148    -0.0108507
 0.5371618    -0.0105124
 0.5454083    -0.0101744
 0.5536545    -0.0098371
 0.5619003    -0.0095005
 0.5701456    -0.0091649
 0.5783906    -0.0088305
 0.5866353    -0.0084974
 0.5948796    -0.0081659
 0.6031235    -0.0078361
 0.6113671    -0.0075083
 0.6196103    -0.0071827
 0.6278532    -0.0068593
 0.6360958    -0.0065385
 0.6443380    -0.0062205
 0.6525800    -0.0059053
 0.6608217    -0.0055932
 0.6690630    -0.0052845
 0.6773041    -0.0049792
 0.6855448    -0.0046776
 0.6937853    -0.0043799
 0.7020256    -0.0040863
 0.7102655    -0.0037970
 0.7185052    -0.0035121
 0.7267446    -0.0032318
 0.7349837    -0.0029564
 0.7432226    -0.0026861
 0.7514613    -0.0024214
 0.7596997    -0.0021628
 0.7679380    -0.0019112
 0.7761760    -0.0016671
 0.7844139    -0.0014312
 0.7926516    -0.0012041
 0.8008892    -0.0009864
 0.8091266    -0.0007789
 0.8173638    -0.0005821
 0.8256010    -0.0003968
 0.8338379    -0.0002235
 0.8420747    -0.0000629
 0.8503113     0.0000843
 0.8585478     0.0002175
 0.8667841     0.0003361
 0.8750202     0.0004394
 0.8832560     0.0005267
 0.8914916     0.0005975
 0.8997268     0.0006510
 0.9079618     0.0006867
 0.9161963     0.0007038
 0.9244304     0.0007017
 0.9326641     0.0006798
 0.9408972     0.0006375
 0.9491296     0.0005740
 0.9573616     0.0004888
 0.9655886     0.0003813
 0.9738123     0.0002508
 0.9819309     0.0000988
 0.9897952    -0.0000710
 0.9960942    -0.0002234
 0.9992303    -0.0003048
