Airfoils1D_004F_0
 0.9997845    -0.0209019
 0.9966706    -0.0205673
 0.9904172    -0.0199007
 0.9826160    -0.0190787
 0.9745614    -0.0182408
 0.9664018    -0.0174030
 0.9582375    -0.0165752
 0.9500668    -0.0157570
 0.9418943    -0.0149483
 0.9337194    -0.0141489
 0.9255426    -0.0133582
 0.9173638    -0.0125760
 0.9091830    -0.0118018
 0.9010003    -0.0110352
 0.8928157    -0.0102759
 0.8846293    -0.0095235
 0.8764411    -0.0087776
 0.8682512    -0.0080378
 0.8600595    -0.0073036
 0.8518662    -0.0065748
 0.8436713    -0.0058510
 0.8354747    -0.0051316
 0.8272767    -0.0044164
 0.8190771    -0.0037050
 0.8108760    -0.0029969
 0.8026735    -0.0022918
 0.7944695    -0.0015893
 0.7862642    -0.0008890
 0.7780575    -0.0001905
 0.7698495     0.0005067
 0.7616402     0.0012028
 0.7534297     0.0018983
 0.7452183     0.0025935
 0.7370071     0.0032888
 0.7287972     0.0039845
 0.7205892     0.0046804
 0.7123856     0.0053743
 0.7041885     0.0060638
 0.6959979     0.0067465
 0.6878136     0.0074200
 0.6796355     0.0080820
 0.6714629     0.0087303
 0.6632956     0.0093626
 0.6551227     0.0099782
 0.6469271     0.0105845
 0.6387284     0.0111904
 0.6305561     0.0118041
 0.6224150     0.0124353
 0.6143064     0.0130938
 0.6062306     0.0137893
 0.6031348     0.0140517
 0.6010579     0.0142182
 0.6000000     0.0142887
 0.5970989     0.0144078
 0.5890486     0.0147853
 0.5809813     0.0152217
 0.5728865     0.0157080
 0.5647628     0.0162343
 0.5566092     0.0167903
 0.5484258     0.0173657
 0.5402195     0.0179491
 0.5320297     0.0185269
 0.5238657     0.0190876
 0.5157051     0.0196266
 0.5075388     0.0201458
 0.4993666     0.0206466
 0.4911882     0.0211308
 0.4830039     0.0216001
 0.4748137     0.0220561
 0.4666178     0.0225006
 0.4584166     0.0229351
 0.4502138     0.0233607
 0.4420124     0.0237767
 0.4338124     0.0241827
 0.4256139     0.0245778
 0.4174169     0.0249615
 0.4092213     0.0253330
 0.4010271     0.0256917
 0.3928344     0.0260370
 0.3846431     0.0263682
 0.3764533     0.0266846
 0.3682648     0.0269857
 0.3600778     0.0272706
 0.3518922     0.0275389
 0.3437081     0.0277898
 0.3355255     0.0280227
 0.3273443     0.0282369
 0.3191646     0.0284318
 0.3109865     0.0286067
 0.3028100     0.0287610
 0.2946351     0.0288940
 0.2864619     0.0290051
 0.2782904     0.0290937
 0.2701207     0.0291591
 0.2619528     0.0292006
 0.2537868     0.0292176
 0.2456228     0.0292095
 0.2374608     0.0291757
 0.2293009     0.0291154
 0.2211433     0.0290281
 0.2129880     0.0289131
 0.2048351     0.0287698
 0.1966848     0.0285976
 0.1885376     0.0283959
 0.1803969     0.0281635
 0.1722647     0.0278983
 0.1641413     0.0275978
 0.1560271     0.0272596
 0.1479224     0.0268812
 0.1398275     0.0264603
 0.1317429     0.0259944
 0.1236694     0.0254811
 0.1156119     0.0249179
 0.1075751     0.0243000
 0.0995597     0.0236225
 0.0915667     0.0228800
 0.0835970     0.0220679
 0.0756513     0.0211811
 0.0677337     0.0202154
 0.0598508     0.0191672
 0.0520888     0.0180356
 0.0445413     0.0167851
 0.0372167     0.0153639
 0.0301295     0.0137273
 0.0232381     0.0118338
 0.0166834     0.0097349
