Airfoils2D_049_0.6F_80_0
 0.9998698    -0.0209371
 0.9967663    -0.0204789
 0.9905264    -0.0196117
 0.9827305    -0.0186201
 0.9746718    -0.0176822
 0.9665012    -0.0168009
 0.9583220    -0.0159672
 0.9501347    -0.0151598
 0.9419460    -0.0143580
 0.9337574    -0.0135403
 0.9255708    -0.0126934
 0.9173857    -0.0118209
 0.9092014    -0.0109299
 0.9010173    -0.0100275
 0.8928325    -0.0091207
 0.8846462    -0.0082163
 0.8764578    -0.0073215
 0.8682662    -0.0064432
 0.8600711    -0.0055870
 0.8518725    -0.0047529
 0.8436707    -0.0039386
 0.8354658    -0.0031419
 0.8272583    -0.0023606
 0.8190482    -0.0015925
 0.8108360    -0.0008354
 0.8026218    -0.0000872
 0.7944058     0.0006544
 0.7861881     0.0013915
 0.7779691     0.0021265
 0.7697488     0.0028614
 0.7615276     0.0035985
 0.7533056     0.0043400
 0.7450833     0.0050881
 0.7368620     0.0058449
 0.7286430     0.0066124
 0.7204269     0.0073900
 0.7122159     0.0081733
 0.7040119     0.0089574
 0.6958146     0.0097378
 0.6876236     0.0105099
 0.6794387     0.0112693
 0.6712588     0.0120117
 0.6630834     0.0127322
 0.6549018     0.0134313
 0.6466972     0.0141190
 0.6384895     0.0148058
 0.6303083     0.0155006
 0.6221587     0.0162146
 0.6140423     0.0169589
 0.6059595     0.0177442
 0.6033011     0.0179951
 0.6013146     0.0181658
 0.6000000     0.0182565
 0.5965238     0.0184361
 0.5884637     0.0189133
 0.5803874     0.0194504
 0.5722841     0.0200368
 0.5641522     0.0206618
 0.5559904     0.0213141
 0.5477987     0.0219821
 0.5395838     0.0226536
 0.5313847     0.0233133
 0.5232109     0.0239494
 0.5150399     0.0245592
 0.5068628     0.0251451
 0.4986793     0.0257088
 0.4904892     0.0262518
 0.4822928     0.0267760
 0.4740901     0.0272828
 0.4658815     0.0277741
 0.4576672     0.0282514
 0.4494511     0.0287154
 0.4412360     0.0291654
 0.4330221     0.0296009
 0.4248094     0.0300214
 0.4165979     0.0304262
 0.4083877     0.0308149
 0.4001787     0.0311868
 0.3919709     0.0315414
 0.3837644     0.0318782
 0.3755592     0.0321966
 0.3673552     0.0324960
 0.3591526     0.0327760
 0.3509513     0.0330358
 0.3427515     0.0332751
 0.3345530     0.0334932
 0.3263560     0.0336896
 0.3181605     0.0338637
 0.3099666     0.0340149
 0.3017742     0.0341429
 0.2935835     0.0342470
 0.2853946     0.0343268
 0.2772074     0.0343817
 0.2690221     0.0344112
 0.2608388     0.0344148
 0.2526575     0.0343919
 0.2444783     0.0343422
 0.2363012     0.0342650
 0.2281265     0.0341598
 0.2199542     0.0340262
 0.2117844     0.0338637
 0.2036172     0.0336717
 0.1954528     0.0334498
 0.1872917     0.0331974
 0.1791373     0.0329124
 0.1709919     0.0325911
 0.1628558     0.0322289
 0.1547295     0.0318218
 0.1466136     0.0313657
 0.1385086     0.0308563
 0.1304154     0.0302895
 0.1223350     0.0296613
 0.1142726     0.0289678
 0.1062333     0.0282050
 0.0982182     0.0273686
 0.0902283     0.0264543
 0.0822648     0.0254579
 0.0743288     0.0243754
 0.0664247     0.0232030
 0.0585592     0.0219385
 0.0508206     0.0205744
 0.0433044     0.0190773
 0.0360210     0.0173996
 0.0289855     0.0155045
 0.0221602     0.0133451
 0.0156930     0.0109577
 0.0100935     0.0085757
 0.0060081     0.0066279
 0.0036419     0.0052199
 0.0021657     0.0039980
 0.0011937     0.0028649
 0.0005577     0.0018050
 0.0001851     0.0008148
 0.0000490    -0.0000998
 0.0001348    -0.0009916
 0.0004677    -0.0019208
 0.0011114    -0.0028314
 0.0021639    -0.0036631
 0.0037696    -0.0044504
 0.0062616    -0.0054054
 0.0103195    -0.0067888
 0.0159578    -0.0084492
 0.0226791    -0.0100612
 0.0299187    -0.0114596
 0.0373988    -0.0126251
 0.0450763    -0.0135986
 0.0529353    -0.0144293
 0.0609506    -0.0151735
 0.0690156    -0.0158556
 0.0770965    -0.0164773
 0.0851905    -0.0170405
 0.0932957    -0.0175478
 0.1014117    -0.0180018
 0.1095379    -0.0184051
 0.1176739    -0.0187604
 0.1258194    -0.0190704
 0.1339740    -0.0193377
 0.1421373    -0.0195651
 0.1503093    -0.0197552
 0.1584895    -0.0199109
 0.1666780    -0.0200349
 0.1748744    -0.0201300
 0.1830786    -0.0201989
 0.1912903    -0.0202446
 0.1995059    -0.0202691
 0.2077229    -0.0202734
 0.2159411    -0.0202580
 0.2241605    -0.0202235
 0.2323809    -0.0201704
 0.2406024    -0.0200994
 0.2488249    -0.0200111
 0.2570484    -0.0199060
 0.2652728    -0.0197847
 0.2734982    -0.0196478
 0.2817245    -0.0194959
 0.2899516    -0.0193295
 0.2981797    -0.0191493
 0.3064086    -0.0189559
 0.3146384    -0.0187498
 0.3228691    -0.0185316
 0.3311006    -0.0183020
 0.3393330    -0.0180614
 0.3475662    -0.0178105
 0.3558004    -0.0175500
 0.3640354    -0.0172803
 0.3722713    -0.0170021
 0.3805082    -0.0167159
 0.3887459    -0.0164224
 0.3969846    -0.0161221
 0.4052242    -0.0158157
 0.4134649    -0.0155037
 0.4217064    -0.0151867
 0.4299491    -0.0148654
 0.4381927    -0.0145402
 0.4464375    -0.0142119
 0.4546833    -0.0138810
 0.4629301    -0.0135480
 0.4711777    -0.0132137
 0.4794257    -0.0128781
 0.4876740    -0.0125415
 0.4959227    -0.0122041
 0.5041714    -0.0118661
 0.5124196    -0.0115278
 0.5206674    -0.0111892
 0.5289148    -0.0108507
 0.5371618    -0.0105124
 0.5454083    -0.0101744
 0.5536545    -0.0098371
 0.5619003    -0.0095005
 0.5701456    -0.0091649
 0.5783906    -0.0088305
 0.5866353    -0.0084974
 0.5948796    -0.0081659
 0.6000000    -0.0079788
 0.6031267    -0.0079998
 0.6113761    -0.0081039
 0.6196251    -0.0082101
 0.6278736    -0.0083186
 0.6361217    -0.0084296
 0.6443693    -0.0085433
 0.6526164    -0.0086600
 0.6608632    -0.0087797
 0.6691094    -0.0089026
 0.6773551    -0.0090291
 0.6856003    -0.0091592
 0.6938451    -0.0092932
 0.7020894    -0.0094313
 0.7103332    -0.0095735
 0.7185765    -0.0097203
 0.7268193    -0.0098716
 0.7350616    -0.0100278
 0.7433034    -0.0101890
 0.7515446    -0.0103558
 0.7597853    -0.0105289
 0.7680254    -0.0107087
 0.7762649    -0.0108961
 0.7845038    -0.0110916
 0.7927422    -0.0112960
 0.8009798    -0.0115097
 0.8092168    -0.0117336
 0.8174530    -0.0119682
 0.8256886    -0.0122142
 0.8339233    -0.0124723
 0.8421572    -0.0127430
 0.8503903    -0.0130270
 0.8586225    -0.0133250
 0.8668537    -0.0136377
 0.8750839    -0.0139656
 0.8833130    -0.0143094
 0.8915409    -0.0146697
 0.8997677    -0.0150473
 0.9079932    -0.0154427
 0.9162173    -0.0158566
 0.9244401    -0.0162896
 0.9326613    -0.0167424
 0.9408810    -0.0172155
 0.9490987    -0.0177097
 0.9573150    -0.0182257
 0.9655252    -0.0187636
 0.9737307    -0.0193243
 0.9818303    -0.0199010
 0.9896749    -0.0204821
 0.9959573    -0.0209640
 0.9990848    -0.0212094
