Airfoils2D_049_0.6F_20_-3
 0.9999998     0.0000330
 0.9968736     0.0002351
 0.9905946     0.0006238
 0.9827601     0.0010788
 0.9746705     0.0015189
 0.9664749     0.0019392
 0.9582747     0.0023399
 0.9500683     0.0027264
 0.9418607     0.0031043
 0.9336516     0.0034792
 0.9254414     0.0038548
 0.9172301     0.0042304
 0.9090176     0.0046045
 0.9008038     0.0049756
 0.8925887     0.0053423
 0.8843722     0.0057032
 0.8761542     0.0060568
 0.8679346     0.0064015
 0.8597133     0.0067363
 0.8514904     0.0070615
 0.8432659     0.0073780
 0.8350398     0.0076866
 0.8268123     0.0079882
 0.8185834     0.0082835
 0.8103531     0.0085735
 0.8021214     0.0088589
 0.7938884     0.0091407
 0.7856541     0.0094197
 0.7774185     0.0096967
 0.7691817     0.0099725
 0.7609437     0.0102481
 0.7527046     0.0105243
 0.7444646     0.0108019
 0.7362250     0.0110817
 0.7279867     0.0113646
 0.7197504     0.0116502
 0.7115188     0.0119361
 0.7032939     0.0122192
 0.6950758     0.0124965
 0.6868645     0.0127653
 0.6786600     0.0130227
 0.6704616     0.0132657
 0.6622693     0.0134916
 0.6540721     0.0136994
 0.6458527     0.0138962
 0.6376302     0.0140922
 0.6294336     0.0142975
 0.6212675     0.0145223
 0.6131325     0.0147768
 0.6050284     0.0150710
 0.5969552     0.0154148
 0.5889023     0.0158173
 0.5808328     0.0162789
 0.5727359     0.0167902
 0.5646102     0.0173411
 0.5564545     0.0179213
 0.5482690     0.0185198
 0.5400606     0.0191252
 0.5318684     0.0197235
 0.5237020     0.0203030
 0.5155388     0.0208598
 0.5073698     0.0213956
 0.4991948     0.0219121
 0.4910135     0.0224111
 0.4828261     0.0228941
 0.4746328     0.0233628
 0.4664337     0.0238189
 0.4582292     0.0242642
 0.4500231     0.0246993
 0.4418183     0.0251239
 0.4336149     0.0255372
 0.4254128     0.0259387
 0.4172121     0.0263276
 0.4090129     0.0267034
 0.4008150     0.0270655
 0.3926185     0.0274131
 0.3844234     0.0277457
 0.3762297     0.0280626
 0.3680374     0.0283633
 0.3598465     0.0286470
 0.3516570     0.0289131
 0.3434689     0.0291611
 0.3352823     0.0293903
 0.3270972     0.0296001
 0.3189136     0.0297897
 0.3107316     0.0299587
 0.3025511     0.0301065
 0.2943722     0.0302323
 0.2861951     0.0303356
 0.2780197     0.0304157
 0.2698460     0.0304721
 0.2616743     0.0305041
 0.2535045     0.0305112
 0.2453366     0.0304927
 0.2371709     0.0304480
 0.2290073     0.0303765
 0.2208460     0.0302776
 0.2126871     0.0301508
 0.2045306     0.0299953
 0.1963768     0.0298107
 0.1882262     0.0295962
 0.1800820     0.0293508
 0.1719465     0.0290715
 0.1638199     0.0287556
 0.1557027     0.0284002
 0.1475952     0.0280023
 0.1394978     0.0275593
 0.1314110     0.0270682
 0.1233358     0.0265261
 0.1152771     0.0259303
 0.1072396     0.0252763
 0.0992243     0.0245590
 0.0912321     0.0237736
 0.0832639     0.0229154
 0.0753207     0.0219796
 0.0674065     0.0209623
 0.0595279     0.0198600
 0.0517718     0.0186703
 0.0442321     0.0173581
 0.0369178     0.0158728
 0.0298435     0.0141716
 0.0229686     0.0122117
 0.0164358     0.0100406
 0.0107470     0.0079044
 0.0065706     0.0061765
 0.0041046     0.0049594
 0.0025248     0.0038786
 0.0014660     0.0028290
 0.0007714     0.0018084
 0.0003574     0.0008365
 0.0002020    -0.0000739
 0.0002996    -0.0009632
 0.0006702    -0.0018766
 0.0013839    -0.0027323
 0.0025105    -0.0034576
 0.0041760    -0.0041030
 0.0067268    -0.0048754
 0.0108596    -0.0059950
 0.0165671    -0.0073673
 0.0233390    -0.0087051
 0.0306100    -0.0098709
 0.0381089    -0.0108335
 0.0457969    -0.0116268
 0.0536609    -0.0122942
 0.0616783    -0.0128858
 0.0697435    -0.0134238
 0.0778230    -0.0139102
 0.0859141    -0.0143467
 0.0940152    -0.0147359
 0.1021259    -0.0150800
 0.1102458    -0.0153815
 0.1183747    -0.0156429
 0.1265122    -0.0158667
 0.1346583    -0.0160552
 0.1428126    -0.0162109
 0.1509750    -0.0163365
 0.1591454    -0.0164343
 0.1673236    -0.0165070
 0.1755097    -0.0165569
 0.1837033    -0.0165868
 0.1919043    -0.0165991
 0.2001092    -0.0165960
 0.2083153    -0.0165780
 0.2165227    -0.0165456
 0.2247312    -0.0164993
 0.2329408    -0.0164395
 0.2411514    -0.0163665
 0.2493632    -0.0162809
 0.2575759    -0.0161831
 0.2657897    -0.0160735
 0.2740044    -0.0159525
 0.2822202    -0.0158206
 0.2904370    -0.0156783
 0.2986548    -0.0155259
 0.3068736    -0.0153639
 0.3150934    -0.0151927
 0.3233141    -0.0150128
 0.3315358    -0.0148246
 0.3397586    -0.0146286
 0.3479823    -0.0144251
 0.3562070    -0.0142147
 0.3644328    -0.0139977
 0.3726595    -0.0137747
 0.3808873    -0.0135460
 0.3891161    -0.0133120
 0.3973460    -0.0130734
 0.4055769    -0.0128304
 0.4138088    -0.0125835
 0.4220419    -0.0123331
 0.4302760    -0.0120798
 0.4385113    -0.0118239
 0.4467476    -0.0115659
 0.4549851    -0.0113063
 0.4632237    -0.0110454
 0.4714630    -0.0107837
 0.4797028    -0.0105213
 0.4879430    -0.0102585
 0.4961835    -0.0099954
 0.5044240    -0.0097322
 0.5126641    -0.0094690
 0.5209038    -0.0092059
 0.5291431    -0.0089432
 0.5373820    -0.0086810
 0.5456204    -0.0084194
 0.5538585    -0.0081586
 0.5620962    -0.0078987
 0.5703335    -0.0076400
 0.5785704    -0.0073825
 0.5868069    -0.0071264
 0.5950430    -0.0068719
 0.6032788    -0.0066191
 0.6115143    -0.0063681
 0.6197493    -0.0061192
 0.6279840    -0.0058725
 0.6362183    -0.0056281
 0.6444523    -0.0053862
 0.6526860    -0.0051469
 0.6609193    -0.0049104
 0.6691523    -0.0046768
 0.6773849    -0.0044463
 0.6856172    -0.0042191
 0.6938491    -0.0039953
 0.7020808    -0.0037751
 0.7103121    -0.0035585
 0.7185431    -0.0033458
 0.7267738    -0.0031371
 0.7350042    -0.0029326
 0.7432343    -0.0027324
 0.7514640    -0.0025368
 0.7596935    -0.0023460
 0.7679226    -0.0021603
 0.7761514    -0.0019799
 0.7843800    -0.0018052
 0.7926083    -0.0016364
 0.8008363    -0.0014737
 0.8090639    -0.0013175
 0.8172913    -0.0011679
 0.8255185    -0.0010253
 0.8337453    -0.0008899
 0.8419718    -0.0007620
 0.8501981    -0.0006419
 0.8584240    -0.0005298
 0.8666497    -0.0004259
 0.8748750    -0.0003307
 0.8831000    -0.0002442
