Airfoils1D_332_-2.0_0.65B
1.000003692685815793e+00 5.498803106073237024e-04
9.927913889320123531e-01 1.069300405826538198e-03
9.855695099618898558e-01 1.599454812464913642e-03
9.783377644538814311e-01 2.138921465886092950e-03
9.710960720541761404e-01 2.686250814544103444e-03
9.638444445649201331e-01 3.239973725021027748e-03
9.565824776475312374e-01 3.798640420475451595e-03
9.493103478349571578e-01 4.360743980290057720e-03
9.420285765760776364e-01 4.924737733740624894e-03
9.347509948033456695e-01 5.488033769635670099e-03
9.274833700510973777e-01 6.048672874490971553e-03
9.202258264983523839e-01 6.605145599679547973e-03
9.129780584852003056e-01 7.155988276143622137e-03
9.057399725084336328e-01 7.699733363233616200e-03
8.985115949328271734e-01 8.234916960470383893e-03
8.912925803321191109e-01 8.760114970339334325e-03
8.840830770361973734e-01 9.273879315259995690e-03
8.768827660597171558e-01 9.774807746890731494e-03
8.696916172856319349e-01 1.026148917201668079e-02
8.625088429972364024e-01 1.073257757928613131e-02
8.553227933858471577e-01 1.118818140430783391e-02
8.481271343993088685e-01 1.162970172178456191e-02
8.409221597743175014e-01 1.205833635224625930e-02
8.337076995245088495e-01 1.247532018445286946e-02
8.264839199178682927e-01 1.288187702799352234e-02
8.192508519962576896e-01 1.327924778215427461e-02
8.120084225433695790e-01 1.366868791528170167e-02
8.047568633073259869e-01 1.405144567044696972e-02
7.974959975392058587e-01 1.442880028390601359e-02
7.902260267813767669e-01 1.480202042719888818e-02
7.829469825815166262e-01 1.517239317862520767e-02
7.756587651089313917e-01 1.554122171314252857e-02
7.683638386029857381e-01 1.590968922402443905e-02
7.610750758078231870e-01 1.627845934030381497e-02
7.537953618138639733e-01 1.664869462252038107e-02
7.465246306724164782e-01 1.702169723565102183e-02
7.392631885551895765e-01 1.739874065933449954e-02
7.320108083027933032e-01 1.778111646624807793e-02
7.247664767697199473e-01 1.817012944124589066e-02
7.175219553159831731e-01 1.856675861028049893e-02
7.102751815086285614e-01 1.897078125244872765e-02
7.030260511607830942e-01 1.938181571827615399e-02
6.957746228136592048e-01 1.979947034268290246e-02
6.885208364342383369e-01 2.022335928737250751e-02
6.812646649866010984e-01 2.065309399867196541e-02
6.740061297005321972e-01 2.108828214723542857e-02
6.667451317625681106e-01 2.152853772482086689e-02
6.594817198335984898e-01 2.197346495740520878e-02
6.522158463186222832e-01 2.242267299504592179e-02
6.449474684877396502e-01 2.287576985430665039e-02
6.376766144561671901e-01 2.333235823403173592e-02
6.304031977330341041e-01 2.379204712295255458e-02
6.231272428700981303e-01 2.425443763386918306e-02
6.158487287566909441e-01 2.471913284272102274e-02
6.085675826945551314e-01 2.518573824053964641e-02
6.012838466864884879e-01 2.565385107273449733e-02
5.939974536225106627e-01 2.612307467403012645e-02
5.867080517563134645e-01 2.659301501447066188e-02
5.794191621951794158e-01 2.706288659497269045e-02
5.721346363907404697e-01 2.753180525211984878e-02
5.648543625030513216e-01 2.799914366888518746e-02
5.575783126042338500e-01 2.846427137787205242e-02
5.503064904544919811e-01 2.892655817427024212e-02
5.430387534626213153e-01 2.938538539807360184e-02
5.357751396997193494e-01 2.984012517681066887e-02
5.285155476113584383e-01 3.029016067671261997e-02
5.212599060593883227e-01 3.073487529255769166e-02
5.140082560289970237e-01 3.117364780996357762e-02
5.067604356529631371e-01 3.160587152711213238e-02
4.995164772263202546e-01 3.203093021353144859e-02
4.922762954477935549e-01 3.244821685452316251e-02
4.850398109990441964e-01 3.285712611256710186e-02
4.778070665771387282e-01 3.325704798190292494e-02
4.705778983545040317e-01 3.364738608758893745e-02
4.633523498084163306e-01 3.402753480660358071e-02
4.561302978551586840e-01 3.439689956150546180e-02
4.489105734774916923e-01 3.475499494617937529e-02
4.416920818141798488e-01 3.510155238318606735e-02
4.344747909801420782e-01 3.543630482881378330e-02
4.272587858715335973e-01 3.575898013139852671e-02
4.200440514690964022e-01 3.606931114661002247e-02
4.128306410235606516e-01 3.636702808567156275e-02
4.056185874926978019e-01 3.665186252936000755e-02
3.984078964510357479e-01 3.692354751082043557e-02
3.911986477855902700e-01 3.718181371229969945e-02
3.839908166224010322e-01 3.742639607027566789e-02
3.767844800561313545e-01 3.765702635949077365e-02
3.695796385515912608e-01 3.787343937104243469e-02
3.623763307982610371e-01 3.807536905155381457e-02
3.551746014201151991e-01 3.826254969157678182e-02
3.479744450967192648e-01 3.843471726828616430e-02
3.407759495285416218e-01 3.859160595470790406e-02
3.335790844088782348e-01 3.873295303177201609e-02
3.263839254630045983e-01 3.885849394471495299e-02
3.191904748337584530e-01 3.896796600331915716e-02
3.119987698845099189e-01 3.906110627357595871e-02
3.048088530113113870e-01 3.913765226260482177e-02
2.976207213122405992e-01 3.919734233919962979e-02
2.904344563003024571e-01 3.923991458278964367e-02
2.832500288179473635e-01 3.926510824524681587e-02
2.760675195812699600e-01 3.927266244299173342e-02
2.688869185689032881e-01 3.926231697294089995e-02
2.617082750261969792e-01 3.923381196259678044e-02
2.545316151909763347e-01 3.918688797701110060e-02
2.473569518633750020e-01 3.912128582443621938e-02
2.401843463434396586e-01 3.903674718894110940e-02
2.330137772284716080e-01 3.893301320317505559e-02
2.258453363806602054e-01 3.880982696512862151e-02
2.186789879945582327e-01 3.866692995107248038e-02
2.115148061071337182e-01 3.850406597822553928e-02
2.043527871407197771e-01 3.832097768554024175e-02
1.971929725295803182e-01 3.811740909416527767e-02
1.900353896732817072e-01 3.789310431650950300e-02
1.828828260353189405e-01 3.764785060916788634e-02
1.757526940778411928e-01 3.738047794279125702e-02
1.686484157040320231e-01 3.708775206803730656e-02
1.615708952875147542e-01 3.676634810807030695e-02
1.545195097782397498e-01 3.641294572623532400e-02
1.474952580884875131e-01 3.602437241680270241e-02
1.404974906451701144e-01 3.559743678669621825e-02
1.335270956757668159e-01 3.512910260868144785e-02
1.265835791332362015e-01 3.461631065315851075e-02
1.196676851036432149e-01 3.405615169548991544e-02
1.127871948402052876e-01 3.344602314246992308e-02
1.059488846756025393e-01 3.278214859333038883e-02
9.915373550619946408e-02 3.206018027668822851e-02
