Airfoils1D_055_-2.0_0.7B
1.000012373272561650e+00 1.240906369307455176e-04
9.928919320992001252e-01 9.326127956308593540e-04
9.857644858557639278e-01 1.715488294529544456e-03
9.786299411989040076e-01 2.473417584007245231e-03
9.714884365517211240e-01 3.207078546760878685e-03
9.643399667494578775e-01 3.917167199772347147e-03
9.571845828274371248e-01 4.604376424455458930e-03
9.500223763810337063e-01 5.269398349105260983e-03
9.428533020058370573e-01 5.912940650213456203e-03
9.356775417723581789e-01 6.535693418771176995e-03
9.284949892898655133e-01 7.138375056877042761e-03
9.213058370700918376e-01 7.721681371002727008e-03
9.141100558421647593e-01 8.286329843606289255e-03
9.069077204163864536e-01 8.833032389372020080e-03
8.996989269346419293e-01 9.362502688143909887e-03
8.924836234842812299e-01 9.875468272735271960e-03
8.852620014342647004e-01 1.037264235909040461e-02
8.780339894335008610e-01 1.085475974397812071e-02
8.707997313431594666e-01 1.132254363424696139e-02
8.635592712867070642e-01 1.177672728294823501e-02
8.563126046919672385e-01 1.221804996322045991e-02
8.490599010073810460e-01 1.264724359447153348e-02
8.418010864930204340e-01 1.306505787600935505e-02
8.345363212440196632e-01 1.347223201785205035e-02
8.272656480491440423e-01 1.386951543011232316e-02
8.199890566471051967e-01 1.425766351138898352e-02
8.127067194032612241e-01 1.463742522100851956e-02
8.054185857183894237e-01 1.500956461678335657e-02
7.981247782408807945e-01 1.537484005457571620e-02
7.908253904801489931e-01 1.573401491061806462e-02
7.835203525641287747e-01 1.608786388300177672e-02
7.762098655145581727e-01 1.643715185595377021e-02
7.688939280876588844e-01 1.678265696450673833e-02
7.615725710981986474e-01 1.712515914709707501e-02
7.542459441830013933e-01 1.746543625756570225e-02
7.469140070748365723e-01 1.780427846355114169e-02
7.395769012475159609e-01 1.814247098448033488e-02
7.322389490134536549e-01 1.848060978171468111e-02
7.249184522411414866e-01 1.881891057562361594e-02
7.176741349709663265e-01 1.916144391823968937e-02
7.105147728005127838e-01 1.951966014819568954e-02
7.034383330170428383e-01 1.990492380615256629e-02
6.964416648321117842e-01 2.032790660538376024e-02
6.894630076044110378e-01 2.080051316908591158e-02
6.823955409431757824e-01 2.132341338370329076e-02
6.752288239584597340e-01 2.188433078428406175e-02
6.679594284958164652e-01 2.246931966795037358e-02
6.606851906269697317e-01 2.305505120719690548e-02
6.534585046454320922e-01 2.362493860933238821e-02
6.462441611702812727e-01 2.417858895543802469e-02
6.390411339356294462e-01 2.471434579614488827e-02
6.318485281446885038e-01 2.523055892882117637e-02
