Airfoils2D_165F
1.000003439300078956e+00 2.669273486402394817e-04
9.914571575079539345e-01 5.833982195784188701e-04
9.829128801928238568e-01 8.968982866822673662e-04
9.743706021964226860e-01 1.207058790188029812e-03
9.658303183836816075e-01 1.513511528364459542e-03
9.572920515754087534e-01 1.815887874281245026e-03
9.487557699639678210e-01 2.113821709428287052e-03
9.402214671138138247e-01 2.406946552785120281e-03
9.316891379642887605e-01 2.694896429281879151e-03
9.231588014523384178e-01 2.977305131399139802e-03
9.146304331922368025e-01 3.253808461536740210e-03
9.061040233800584653e-01 3.524042265714453278e-03
8.975795669906324603e-01 3.787642781242201925e-03
8.890570769940254747e-01 4.044246261269463134e-03
8.805365404668872298e-01 4.293490317226248375e-03
8.720179421454854474e-01 4.535013149433758835e-03
8.635012769905349161e-01 4.768453193138009680e-03
8.549865499208764152e-01 4.993449171499598008e-03
8.464737634844917702e-01 5.209640453443396303e-03
8.379628948674696653e-01 5.416667590574781796e-03
8.294539389563969634e-01 5.614171200523626615e-03
8.209468906090339191e-01 5.801792443089523466e-03
8.124417715997606093e-01 5.979172473592009839e-03
8.039385496942946796e-01 6.145954147661017442e-03
7.954372195632695153e-01 6.301780249055003932e-03
7.869377759012580187e-01 6.446294097254866469e-03
7.784402277193194220e-01 6.579139333030748285e-03
7.699445671970535088e-01 6.699960440426588892e-03
7.614507767402315386e-01 6.808402542642864527e-03
7.529588507979706469e-01 6.904111096388762525e-03
7.444687837447127032e-01 6.986732087909635139e-03
7.359805954726923449e-01 7.055911843152675063e-03
7.274940850857131158e-01 7.111298640414345090e-03
7.189972556639691037e-01 7.153286259882343963e-03
7.104781790207534975e-01 7.184988106748583722e-03
7.019364588508927305e-01 7.210176110110324936e-03
6.933744110969505270e-01 7.232674584343715476e-03
6.848234217488636810e-01 7.256279412091782600e-03
6.762951087833053432e-01 7.284815006361302150e-03
6.677895114655032494e-01 7.322076367714230871e-03
6.593066010653371167e-01 7.371798753460247905e-03
6.508461379126929680e-01 7.437660286991658320e-03
6.424080519480007689e-01 7.523281206267210496e-03
6.339922723274976635e-01 7.632225566778271311e-03
6.255987915598916205e-01 7.768001133631955400e-03
6.172276005640177088e-01 7.934060583445850384e-03
6.088784735409296101e-01 8.133807880032246571e-03
6.005513248909326585e-01 8.370593102690669293e-03
5.922456655165322381e-01 8.647730011454541482e-03
5.839328941336078271e-01 8.967994577871323675e-03
5.755839989930006118e-01 9.328074391922848776e-03
5.671978038077811757e-01 9.722007788998921277e-03
5.587736783841821264e-01 1.014364444370471734e-02
5.503111957477641036e-01 1.058664808900060088e-02
5.418097293424003480e-01 1.104451108552798218e-02
5.332698983517190072e-01 1.151047110325672390e-02
5.247392907528805051e-01 1.197503296395118801e-02
5.162265463702230273e-01 1.243214510091015211e-02
5.077116303149763477e-01 1.288218615757031130e-02
4.991943681291955426e-01 1.332556217454386287e-02
4.906746464107771266e-01 1.376267646807483730e-02
4.821523818806844885e-01 1.419393143373657955e-02
4.736274925698222282e-01 1.461973008435308793e-02
4.650998859374641525e-01 1.504047663488163912e-02
4.565694974560316477e-01 1.545657457348076705e-02
4.480397556484995714e-01 1.586804523288748089e-02
4.395135641090405221e-01 1.627420659430341490e-02
4.309909311010287070e-01 1.667436305262881210e-02
4.224718835682889639e-01 1.706782014379499765e-02
4.139564462300382441e-01 1.745388555941381967e-02
4.054445924753959929e-01 1.783187130098679019e-02
3.969363310289051316e-01 1.820108970187508252e-02
3.884316724857787562e-01 1.856085498905832298e-02
3.799306735473738095e-01 1.891048149623720392e-02
3.714332930278714251e-01 1.924928960509569853e-02
3.629395398720874355e-01 1.957659950310545321e-02
3.544494230338063323e-01 1.989173332612790418e-02
3.459629787565614567e-01 2.019401420221172971e-02
3.374802104361498967e-01 2.048276846488921582e-02
3.290011046720073273e-01 2.075732488434163872e-02
3.205256702421753201e-01 2.101701334858616793e-02
3.120539158227665366e-01 2.126116566758157189e-02
3.035858913572622164e-01 2.148911449347310279e-02
2.951215692090105591e-01 2.170019657488819059e-02
2.866609517506128468e-01 2.189374962186584408e-02
2.782040469855202036e-01 2.206911307729876592e-02
2.697508626799910436e-01 2.222562827207750363e-02
2.613014504695030937e-01 2.236263775309550034e-02
2.528557736707550130e-01 2.247948747598731145e-02
2.444138383986509955e-01 2.257552440352586509e-02
2.359756511560457681e-01 2.265009733595246821e-02
2.275412180510179572e-01 2.270255691275297610e-02
2.191105803965792964e-01 2.273225552395944857e-02
2.106837140978340128e-01 2.273854773147013231e-02
2.022606170057107411e-01 2.272078965437008408e-02
1.938412932906061759e-01 2.267833916224124002e-02
1.854258287136613670e-01 2.261055666003181433e-02
1.770205876535020928e-01 2.251650280023216946e-02
1.686313832921095546e-01 2.239395738754152224e-02
1.602583693701803702e-01 2.224038697927860700e-02
1.519017672379890382e-01 2.205328771108049438e-02
1.435617947689003526e-01 2.183018424765879525e-02
1.352386654908655228e-01 2.156862938652583800e-02
1.269325876795405483e-01 2.126620363402603395e-02
1.186439421982770914e-01 2.092052265826110924e-02
1.103836749941294881e-01 2.052911502915925543e-02
1.021613384511578515e-01 2.008744176238312640e-02
9.397712828749435476e-02 1.959022178534364916e-02
8.583121270551039017e-02 1.903230822942473394e-02
7.772372597710930364e-02 1.840868289742827665e-02
6.965476194461087123e-02 1.771445028991153886e-02
6.162436753121751376e-02 1.694483109602155924e-02
5.363121023761516226e-02 1.609500682540560001e-02
4.559735157187268934e-02 1.515550838511182594e-02
3.744695442779095301e-02 1.413257284172874523e-02
2.917703010396731009e-02 1.304585269703301999e-02
2.094397606611723625e-02 1.193820079721663249e-02
1.558011047780811544e-02 1.108140355496445122e-02
1.191142774214948991e-02 1.018197362764722627e-02
8.917786550953619995e-03 9.107167712681192920e-03
6.319840602828832171e-03 7.821948269894095362e-03
4.130076928868305942e-03 6.394261557315547052e-03
2.592650056268259312e-03 5.084886252746317198e-03
1.589948166295738780e-03 3.965344028985201379e-03
9.077162455609086647e-04 2.941913330970721743e-03
5.246792056966341055e-04 2.142365031901218454e-03
2.644425853879744633e-04 1.318052242846542901e-03
1.420805685430621252e-04 5.331881821309500565e-04
1.418732184616676353e-04 -2.623365763200487624e-04
2.721061839250434760e-04 -1.107563700472463664e-03
5.394276212182697343e-04 -1.977719740594107919e-03
9.372170201874852101e-04 -2.822283670015596907e-03
1.468393994682951802e-03 -3.618650488355040166e-03
2.146595426628477611e-03 -4.349770443149578864e-03
3.030413168665686916e-03 -5.050127169981568492e-03
4.391771329477453176e-03 -5.840376975075172068e-03
7.072420309406963861e-03 -6.976467434165289742e-03
1.294747016761952328e-02 -9.079006508437192230e-03
1.903821703002517643e-02 -1.094021668312155846e-02
2.535786880797711099e-02 -1.257505673616639112e-02
3.193613442282689646e-02 -1.400491168018239835e-02
3.880715351659545093e-02 -1.525411166929484252e-02
4.600385633035147109e-02 -1.635103784703864985e-02
5.356620249874098627e-02 -1.733249395058377926e-02
6.153181599342242430e-02 -1.824619544093101717e-02
6.972091187993367800e-02 -1.911968857334432267e-02
7.792673371208078126e-02 -1.994154834668613110e-02
8.614606712516338638e-02 -2.071265835499414010e-02
9.437858957435082963e-02 -2.143422746304055396e-02
1.026239864341835645e-01 -2.210747239914240964e-02
1.108818733574058607e-01 -2.273361187712990422e-02
1.191518992742105626e-01 -2.331387551386869886e-02
1.274337086956213727e-01 -2.384950051359598436e-02
1.357269420146973160e-01 -2.434173178275814489e-02
1.440312358037863782e-01 -2.479182202969063692e-02
1.523462231071706918e-01 -2.520103185036777146e-02
1.606715469813282948e-01 -2.557063035860982630e-02
1.690068764223220110e-01 -2.590189553116457183e-02
1.773517819503435677e-01 -2.619610952142760463e-02
1.857058853001659626e-01 -2.645456510899852828e-02
1.940687984194872928e-01 -2.667856303602322496e-02
2.024397432982273370e-01 -2.686937661141215045e-02
2.108182293679398411e-01 -2.702819604639447593e-02
2.192043050142778449e-01 -2.715620786185142521e-02
2.275979477810247120e-01 -2.725460348625335927e-02
2.359991368280955626e-01 -2.732458103552933698e-02
2.444078718922824411e-01 -2.736734536913704510e-02
2.528241514059776929e-01 -2.738410778640314180e-02
2.612479747057486756e-01 -2.737608608902286980e-02
2.696794152845845005e-01 -2.734450424331942575e-02
2.781183909561868450e-01 -2.729059323813949958e-02
2.865648963203869526e-01 -2.721559078532886922e-02
2.950189253478257001e-01 -2.712074133266974968e-02
3.034804714977155649e-01 -2.700729611246019055e-02
3.119496125154794797e-01 -2.687651179822106440e-02
3.204262633803011684e-01 -2.672965428650749334e-02
3.289103468833619592e-01 -2.656799682440415256e-02
3.373976792357389343e-01 -2.639265946697199813e-02
3.458842509210912630e-01 -2.620384213847493787e-02
3.543699701750886999e-01 -2.600144863636801029e-02
3.628548024481860201e-01 -2.578538163369706315e-02
3.713387079583035932e-01 -2.555554396141975285e-02
3.798216469452664334e-01 -2.531183849570946970e-02
3.883035750694111554e-01 -2.505416830157457253e-02
