Airfoils1D_458F
9.999954075484686067e-01 1.434100362644759709e-04
9.914808912229924331e-01 9.757874078944281816e-04
9.829673360421258277e-01 1.806915861488288559e-03
9.744547353639179121e-01 2.636554737956190234e-03
9.659430825773474005e-01 3.464463612105644474e-03
9.574323897161224339e-01 4.290400488151911024e-03
9.489226320416453975e-01 5.114127180748566717e-03
9.404138025481426633e-01 5.935404013535636181e-03
9.319058947450861163e-01 6.753991495817191978e-03
9.233989192090108489e-01 7.569648738918416907e-03
9.148928542445243783e-01 8.382138191388024268e-03
9.063876916113575710e-01 9.191221237645501654e-03
8.978834249304502579e-01 9.996659318006586095e-03
8.893800624571046587e-01 1.079821273109767693e-02
8.808775872423414421e-01 1.159564439590896751e-02
8.723759889403869261e-01 1.238871683158487488e-02
8.638752612716739110e-01 1.317719240677807900e-02
8.553754093035690342e-01 1.396083268075733359e-02
8.468764225321832040e-01 1.473940089500254576e-02
8.383782876335420520e-01 1.551266077089949458e-02
8.298809984126719330e-01 1.628037560342077139e-02
8.213845558786504464e-01 1.704230827660720843e-02
8.128889576688579366e-01 1.779822222621759917e-02
8.043941866057813250e-01 1.854788243457515876e-02
7.959002365612369845e-01 1.929105312142539996e-02
7.874071036115536382e-01 2.002749854805205287e-02
7.789147952300023992e-01 2.075698224032092656e-02
7.704232895071236875e-01 2.147927048889893692e-02
7.619325803608287817e-01 2.219412843700469332e-02
7.534426617169601714e-01 2.290132145818967596e-02
7.449535415955367279e-01 2.360061400240878390e-02
7.364652034557085392e-01 2.429177279248878954e-02
7.279776375773097108e-01 2.497456419706056696e-02
7.194908379024256284e-01 2.564875451148175556e-02
7.110048055427848901e-01 2.631410970261024648e-02
7.025195375868313885e-01 2.697039630677967176e-02
6.940350176019675077e-01 2.761738212833441883e-02
6.855512395193914532e-01 2.825483438270255665e-02
6.770681972631169554e-01 2.888252051465817205e-02
6.685859014194122096e-01 2.950020699406830441e-02
6.601043297723558911e-01 3.010766292929888122e-02
6.516234756078632673e-01 3.070465649777275388e-02
6.431433328012488015e-01 3.129095606112711203e-02
6.346639030417589034e-01 3.186632968306964131e-02
6.261851815129637622e-01 3.243054612421050753e-02
6.177071528011328638e-01 3.298337506399460356e-02
6.092298106994691320e-01 3.352458577706488030e-02
6.007531489753660248e-01 3.405394776523121281e-02
5.922771762984770927e-01 3.457122985666079285e-02
5.838018732449171688e-01 3.507620284468561389e-02
5.753272316334776537e-01 3.556863702612520634e-02
5.668532451039595133e-01 3.604830280871239301e-02
5.583799114434773170e-01 3.651497059796415812e-02
5.499072323440727939e-01 3.696841084216757195e-02
5.414351889467894363e-01 3.740839531483507174e-02
5.329637747244893031e-01 3.783469532159917936e-02
5.244929831022783207e-01 3.824708239074357807e-02
5.160228163425329972e-01 3.864532786211598292e-02
5.075532661896914322e-01 3.902920382281135914e-02
4.990843185294187023e-01 3.939848281884393566e-02
4.906159665673478498e-01 3.975293726268501471e-02
4.821482034478698497e-01 4.009233978546308808e-02
4.736810345011076562e-01 4.041646277824002820e-02
4.652144441193966640e-01 4.072507968054994709e-02
4.567484382861525805e-01 4.101796335096739854e-02
4.482838980858856459e-01 4.129480500626612344e-02
4.398216291385743104e-01 4.155511724770440812e-02
4.313617389429686977e-01 4.179839812905791763e-02
4.229042683218569576e-01 4.202414882122696566e-02
4.144492827374510746e-01 4.223187077272481937e-02
4.059968508042125501e-01 4.242106642304777769e-02
3.975470409863799404e-01 4.259123929966478900e-02
3.890999506594712831e-01 4.274189353244103179e-02
3.806556227652735935e-01 4.287253538941630804e-02
3.722141210735077088e-01 4.298267173761942395e-02
3.637755132640634881e-01 4.307181044765152900e-02
3.553398667741492489e-01 4.313946046998569372e-02
3.469072694208251151e-01 4.318513174785171271e-02
3.384777785766237002e-01 4.320833556338037756e-02
3.300514494652092012e-01 4.320858416959889869e-02
3.216283483469887239e-01 4.318539080985812212e-02
3.132085411374111450e-01 4.313826978983484328e-02
3.047920991691941417e-01 4.306673653023268544e-02
2.963791065237827982e-01 4.297030774310760248e-02
2.879696029777230049e-01 4.284850071628580614e-02
2.795636528401433951e-01 4.270083395198945309e-02
2.711613199642919358e-01 4.252682698365516795e-02
2.627626677245997189e-01 4.232600036775038821e-02
2.543677727479667916e-01 4.209787607132380732e-02
2.459766987272219985e-01 4.184197685097681280e-02
2.375894920468662463e-01 4.155782588403626743e-02
2.292062139198174919e-01 4.124494772329091036e-02
2.208269249614323859e-01 4.090286789145200497e-02
2.124516851653702743e-01 4.053111286795421653e-02
2.040805664614549764e-01 4.012921070192526640e-02
1.957136294536034604e-01 3.969668998615099448e-02
1.873512392290761219e-01 3.923309751397811851e-02
1.790112249774428177e-01 3.873794285898530393e-02
1.707080832125329461e-01 3.820716934114148922e-02
1.624421153401338358e-01 3.763533522277304200e-02
1.542135331045094426e-01 3.701713070442442383e-02
1.460225267779426406e-01 3.634737731921933862e-02
1.378693168842345107e-01 3.562102822404953489e-02
1.297540135322350352e-01 3.483315157626700603e-02
1.216766371571210287e-01 3.397892462247857626e-02
1.136375408241041551e-01 3.305368551782596892e-02
1.056387549954697219e-01 3.205311114711686254e-02
9.768278171965767698e-02 3.097305867122140607e-02
8.977206178432459160e-02 2.980949837666155636e-02
8.190896588179437388e-02 2.855851072453164871e-02
7.409584871543768714e-02 2.721629388886137937e-02
6.633494312092602652e-02 2.577914487057738138e-02
5.863191434370218502e-02 2.424418396101863174e-02
5.113435764282649870e-02 2.263080573100293910e-02
4.393752868464679412e-02 2.092842114700960848e-02
3.702252650671854217e-02 1.910536611657458889e-02
3.037138943378383735e-02 1.713566338604244343e-02
2.396250716778976567e-02 1.499587841395478779e-02
1.777524478120117227e-02 1.266472535834255869e-02
1.179154502045344152e-02 1.012259829429989003e-02
6.362788909502680931e-03 7.535496162973174053e-03
4.017259486844390777e-03 6.213913428759551896e-03
2.701573169028684360e-03 5.229371441794038872e-03
1.824884453798679982e-03 4.352256663412336878e-03
1.173242628977696654e-03 3.470290700246925555e-03
6.753871160873062751e-04 2.518631209452692511e-03
3.642243565087814952e-04 1.628716269780374143e-03
1.893327852960328278e-04 7.300082913231651163e-04
1.577858928913289838e-04 -4.738204056600389940e-05
