20120105-25-20 +2
 0.9999100    -0.0102400
 0.9997500    -0.0102200
 0.9992600    -0.0101500
 0.9984600    -0.0100400
 0.9973500    -0.0098900
 0.9959200    -0.0097100
 0.9941900    -0.0094900
 0.9921600    -0.0092400
 0.9898200    -0.0089500
 0.9871900    -0.0086400
 0.9842600    -0.0082900
 0.9810400    -0.0079200
 0.9775200    -0.0075300
 0.9737100    -0.0071100
 0.9696100    -0.0066600
 0.9652300    -0.0061900
 0.9605700    -0.0057000
 0.9556300    -0.0051900
 0.9504200    -0.0046600
 0.9449300    -0.0041000
 0.9391800    -0.0035300
 0.9331600    -0.0029400
 0.9268800    -0.0023300
 0.9203400    -0.0017000
 0.9135500    -0.0010600
 0.9065100    -0.0004100
 0.8992300     0.0002600
 0.8917100     0.0009500
 0.8839600     0.0016400
 0.8759700     0.0023500
 0.8677600     0.0030700
 0.8593300     0.0038000
 0.8506900     0.0045300
 0.8418300     0.0052800
 0.8327700     0.0060300
 0.8235100     0.0067900
 0.8140600     0.0075600
 0.8044200     0.0083300
 0.7946000     0.0091100
 0.7846000     0.0098900
 0.7744300     0.0106800
 0.7641000     0.0114700
 0.7536100     0.0122600
 0.7429700     0.0130500
 0.7321900     0.0138400
 0.7212700     0.0146400
 0.7102100     0.0154300
 0.6990300     0.0162300
 0.6877400     0.0170200
 0.6763300     0.0178100
 0.6648200     0.0186000
 0.6532200     0.0193900
 0.6415200     0.0201700
 0.6297400     0.0209500
 0.6178900     0.0217300
 0.6059700     0.0225000
 0.5939900     0.0232600
 0.5819600     0.0240200
 0.5698800     0.0247600
 0.5577700     0.0255100
 0.5456200     0.0262400
 0.5334600     0.0269600
 0.5212700     0.0276800
 0.5090900     0.0283800
 0.4969000     0.0290700
 0.4847200     0.0297500
 0.4725600     0.0304200
 0.4604200     0.0310700
 0.4483100     0.0317100
 0.4362400     0.0323400
 0.4242200     0.0329400
 0.4122600     0.0335400
 0.4003500     0.0341100
 0.3885100     0.0346600
 0.3767500     0.0352000
 0.3650800     0.0357200
 0.3534900     0.0362200
 0.3420100     0.0366900
 0.3306300     0.0371500
 0.3193700     0.0375800
 0.3082300     0.0379900
 0.2972300     0.0383700
 0.2863600     0.0387300
 0.2756400     0.0390500
 0.2650800     0.0393400
 0.2546700     0.0395900
 0.2444300     0.0398100
 0.2343600     0.0399800
 0.2244700     0.0401100
 0.2147600     0.0401900
 0.2052200     0.0402200
 0.1958800     0.0402000
 0.1867300     0.0401300
 0.1777700     0.0400100
 0.1690200     0.0398300
 0.1604600     0.0395900
 0.1521100     0.0393000
 0.1439700     0.0389500
 0.1360300     0.0385400
 0.1283000     0.0380800
 0.1207900     0.0375500
 0.1135000     0.0369700
 0.1064200     0.0363400
 0.0995600     0.0356500
 0.0929300     0.0349000
 0.0865200     0.0340900
 0.0803300     0.0332400
 0.0743700     0.0323200
 0.0686300     0.0313600
 0.0631300     0.0303500
 0.0578500     0.0292800
 0.0528100     0.0281700
 0.0479900     0.0270100
 0.0434000     0.0258000
 0.0390400     0.0245600
 0.0349100     0.0232800
 0.0310100     0.0219600
 0.0273300     0.0206100
 0.0238800     0.0192400
 0.0206600     0.0178400
 0.0176700     0.0164300
 0.0149100     0.0150000
 0.0123700     0.0135700
 0.0100700     0.0121400
 0.0080000     0.0107100
 0.0061600     0.0092900
 0.0045500     0.0078900
 0.0031800     0.0065100
 0.0020500     0.0051600
 0.0011700     0.0038300
 0.0005300     0.0025500
 0.0001400     0.0013000
 0.0000000     0.0001000
 0.0001100    -0.0010500
 0.0004800    -0.0021400
 0.0011100    -0.0031600
 0.0020100    -0.0041100
 0.0031900    -0.0049800
 0.0046800    -0.0057700
 0.0064700    -0.0064900
 0.0085900    -0.0071700
 0.0110100    -0.0077900
 0.0137400    -0.0083800
 0.0167800    -0.0089300
 0.0201200    -0.0094600
 0.0237500    -0.0099500
 0.0276800    -0.0104100
 0.0318900    -0.0108400
 0.0363900    -0.0112400
 0.0411800    -0.0116100
 0.0462400    -0.0119500
 0.0515800    -0.0122600
 0.0571900    -0.0125400
 0.0630700    -0.0127900
 0.0692200    -0.0130100
 0.0756400    -0.0131900
 0.0823100    -0.0133500
 0.0892400    -0.0134700
 0.0964300    -0.0135700
 0.1038600    -0.0136300
 0.1115400    -0.0136700
 0.1194600    -0.0136700
 0.1276300    -0.0136400
 0.1360200    -0.0135900
 0.1446500    -0.0135100
 0.1535000    -0.0133900
 0.1625700    -0.0132600
 0.1718500    -0.0130900
 0.1813500    -0.0129000
 0.1910600    -0.0126800
 0.2009700    -0.0124400
 0.2110700    -0.0121900
 0.2213700    -0.0119000
 0.2318400    -0.0116000
 0.2425000    -0.0112800
 0.2533300    -0.0109500
 0.2643300    -0.0106000
 0.2754800    -0.0102300
